participantId,householdSize,haveKids,age,educationLevel,interestGroup,joviality,educationScale,amount_sum,amount_count,Wage_sum,Wage_count,Education_sum,Education_count,Food_sum,Food_count,Food_mean,Recreation_sum,Recreation_count,Recreation_mean,Shelter_sum,Shelter_mean,Shelter_count,apartmentId,rentalCost,loc_apart,bd_apart,employerId,loc_job,bd_job,pubs_count,resto_count,sent_message,last_activity
280,3,1,25,Bachelors,J,0.102762652,3,90483.076824397,1784,107661.52311096046,645,-608.0860728582386,16.0,-3939.0286508628315,930,-4.235514678347131,-2508.9452341486362,177.0,-14.174831831348227,-10122.386328693758,-632.6491455433599,16.0,1090,632.65,POINT (-2633.517834631224 6603.307584710206),436.0,1312,POINT (-271.3160303970743 4985.574640487972),429.0,177.0,452,2682.0,2023-05-25 00:00:00+00:00
281,3,1,27,HighSchoolOrCollege,C,0.478284265,2,38966.12869344002,2422,61673.93350625453,645,-1458.2962215809964,16.0,-6621.300379996407,1341,-4.937584175985389,-4436.387167067225,404.0,-10.981156354126796,-10191.821044169883,-636.9888152606177,16.0,754,636.99,POINT (-2228.90222267179 2520.6679795653527),337.0,837,POINT (-2236.8263209885145 5274.27538066303),17.0,404.0,734,12088.0,2023-05-25 00:00:00+00:00
282,3,1,38,HighSchoolOrCollege,B,0.109360456,2,48993.456144101714,1770,66830.45089085923,646,-608.0860728582386,16.0,-4404.023186359664,920,-4.786981724303982,-2702.4991588458506,172.0,-15.712204411894481,-10122.386328693758,-632.6491455433599,16.0,1244,632.65,POINT (-2610.5184815063512 6618.97054327486),436.0,1740,POINT (-3819.3395451914357 5136.905970442903),206.0,172.0,461,3597.0,2023-05-25 00:00:00+00:00
283,3,1,60,Graduate,D,0.880967299,4,57146.05930603324,2516,91891.38788476553,644,-608.0860728582386,16.0,-6719.547938745634,1349,-4.981132645474895,-7460.128230127188,491.0,-15.193743849546207,-19957.566337001226,-1247.3478960625766,16.0,757,1247.35,POINT (-706.5287818001921 4880.471423292969),433.0,853,POINT (-811.6790007765514 4695.717947460926),549.0,491.0,674,17296.0,2023-05-25 00:00:00+00:00
284,3,1,52,HighSchoolOrCollege,B,0.754293139,2,6034.603294911038,1948,30523.462989211617,572,-608.0860728582386,16.0,-4406.282907183312,796,-5.5355312904312965,-9321.79783967098,548.0,-17.0105799993996,-10152.692874588049,-634.543304661753,16.0,1110,634.54,POINT (-597.8866256478386 6029.0945634691525),929.0,836,POINT (-692.9825370378298 4950.223259408762),694.0,548.0,445,14443.0,2023-05-25 00:00:00+00:00
285,3,1,45,HighSchoolOrCollege,A,0.897884327,2,2441.8995851144527,26,2692.3814881614617,12,-182.28702769762455,2.0,-68.19487534938435,12,-5.682906279115362,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,867,POINT (-1903.2691698783528 4549.78019591636),118.0,0.0,12,0.0,2022-03-04 23:30:00+00:00
286,3,1,20,HighSchoolOrCollege,E,0.476984055,2,36569.255152863196,2485,60424.65410894591,645,-1458.2962215809964,16.0,-6562.243876318169,1346,-4.875366921484524,-5515.320509746206,462.0,-11.937923181268845,-10319.538348437341,-644.9711467773338,16.0,496,644.97,POINT (-1450.8738582961375 2691.5862913431774),539.0,867,POINT (-1903.2691698783528 4549.78019591636),118.0,462.0,729,11905.0,2023-05-25 00:00:00+00:00
287,3,1,51,HighSchoolOrCollege,E,0.599616007,2,30070.359792996027,2556,56742.13837174656,641,-1458.2962215809964,16.0,-6591.872880362195,1356,-4.861263186107814,-8226.382906939576,527.0,-15.60983473802576,-10395.22656986776,-649.701660616735,16.0,713,649.7,POINT (-2487.390748387402 2608.1347987170006),824.0,853,POINT (-811.6790007765514 4695.717947460926),549.0,527.0,686,9460.0,2023-05-25 00:00:00+00:00
288,3,1,34,HighSchoolOrCollege,C,0.910143395,2,2441.915041871888,24,2698.667773436176,9,-182.28702769762455,2.0,-74.46570386666329,13,-5.728131066666407,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1083,0,0.0,0.0,13,8.0,2022-03-05 06:40:00+00:00
289,3,1,35,Graduate,E,0.955240694,4,61304.72721010595,2589,92757.3107452555,645,-608.0860728582386,16.0,-6741.719670805096,1350,-4.99386642281859,-8204.855877113694,562.0,-14.599387681696964,-15897.921914372522,-993.6201196482826,16.0,510,993.62,POINT (-550.3361529454938 4886.6123103088385),1022.0,852,POINT (-820.4751468446739 4770.301635511239),474.0,562.0,673,15894.0,2023-05-25 00:00:00+00:00
290,3,1,43,Graduate,A,0.271552097,4,118501.34201276882,1963,140700.78638572685,645,-608.0860728582386,16.0,-4220.172551579851,925,-4.56234870441065,-7218.492873931896,361.0,-19.995825135545417,-10152.692874588049,-634.543304661753,16.0,1056,634.54,POINT (-571.7912026399204 6029.0945634691525),929.0,1793,POINT (-3313.211912858075 6185.8337275541235),738.0,361.0,460,6559.0,2023-05-25 00:00:00+00:00
291,3,1,37,Low,E,0.370084679,1,17544.304138857857,1677,40578.215404504925,321,-1458.2962215809964,16.0,-4586.669020436589,900,-5.096298911596209,-6593.719453761725,424.0,-15.551225126796522,-10395.22656986776,-649.701660616735,16.0,717,649.7,POINT (-2444.6349653089865 2576.3207448849457),824.0,857,POINT (-1096.0839701505342 4912.223245927846),190.0,424.0,259,7615.0,2023-05-25 00:00:00+00:00
292,3,1,27,Bachelors,B,0.686374918,3,16879.607313983837,2461,44235.02045571938,645,-608.0860728582386,16.0,-6637.334913368274,1333,-4.979245996525337,-6416.267574305977,451.0,-14.22675737096669,-13693.72458120305,-855.8577863251907,16.0,514,855.86,POINT (-567.7565018610546 4873.227525333588),1022.0,855,POINT (-784.6236528229551 4940.6907489765335),375.0,451.0,694,16768.0,2023-05-25 00:00:00+00:00
293,3,1,31,HighSchoolOrCollege,F,0.126082302,2,44542.71814334207,1998,66310.26665269404,646,-608.0860728582386,16.0,-4219.760920945832,920,-4.586696653201992,-6787.008640959853,400.0,-16.967521602399632,-10152.692874588049,-634.543304661753,16.0,1251,634.54,POINT (-584.8389141438795 6072.416597485497),929.0,1748,POINT (-3098.599452999811 6628.6729119697975),160.0,400.0,475,4748.0,2023-05-25 00:00:00+00:00
294,3,1,24,HighSchoolOrCollege,G,0.847052228,2,5258.395864418136,2613,31588.40939820544,645,-1458.2962215809964,16.0,-6716.623446774447,1330,-5.0500928171236446,-7096.761720340648,606.0,-11.710827921354205,-11058.332145091208,-691.1457590682005,16.0,485,691.15,POINT (-2521.191949079259 4569.7115339721695),274.0,879,POINT (-2198.792729602534 4271.178583140792),930.0,606.0,692,15678.0,2023-05-25 00:00:00+00:00
295,3,1,41,Graduate,F,0.439355556,4,95430.14637259975,2267,120336.92313887934,616,-1458.2962215809964,16.0,-5698.58930753404,1190,-4.788730510532806,-7354.664667296787,429.0,-17.143740483209296,-10395.22656986776,-649.701660616735,16.0,774,649.7,POINT (-2466.012856848194 2592.227771800973),824.0,851,POINT (-1398.3957137180148 4280.0291470642405),544.0,429.0,453,9798.0,2023-05-25 00:05:00+00:00
296,3,1,39,Graduate,H,0.548350934,4,91390.98801337389,2442,115867.67331348525,645,-1458.2962215809964,16.0,-6619.865794277209,1352,-4.896350439554149,-5922.353385610002,413.0,-14.339838706077487,-10476.169898643166,-654.7606186651979,16.0,488,654.76,POINT (-1449.2997831281382 2620.799821233879),622.0,843,POINT (-2330.4222998927135 2944.7204566724226),869.0,413.0,717,11349.0,2023-05-25 00:00:00+00:00
297,3,1,53,HighSchoolOrCollege,D,0.057905387,2,49688.200033977235,1651,65466.100547407645,645,-608.0860728582386,16.0,-4206.6499991978435,926,-4.5428185736477795,-702.6892374520608,48.0,-14.639359113584598,-10260.475203922266,-641.2797002451416,16.0,1517,641.28,POINT (-4347.353246479461 7602.587584324485),848.0,1341,POINT (-1033.1767361471275 5766.179874318859),454.0,48.0,469,856.0,2023-05-25 00:00:00+00:00
298,3,1,45,HighSchoolOrCollege,G,0.852555697,2,2506.3637275256096,25,2764.5101190278365,9,-182.28702769762455,2.0,-75.85936380460217,14,-5.418525986043012,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,848,POINT (-468.02948129574554 4779.921390126033),121.0,0.0,14,1.0,2022-03-05 08:15:00+00:00
299,3,1,35,HighSchoolOrCollege,I,0.5149016,2,33051.56604873793,1709,56393.02497104945,324,-1458.2962215809964,16.0,-4101.834347095145,900,-4.557593718994606,-7218.145409070649,453.0,-15.934095825763023,-10563.182944564736,-660.198934035296,16.0,544,660.2,POINT (-2247.098703128385 2849.4522770820936),131.0,886,POINT (-784.6236528229551 4863.66806749154),375.0,454.0,296,11450.0,2023-05-25 00:00:00+00:00
300,3,1,58,HighSchoolOrCollege,H,0.21434781,2,43471.29885760869,1806,64843.01027170437,344,-608.0860728582386,16.0,-4262.391825772384,896,-4.7571337341209645,-6240.758311542795,534.0,-11.68681331749587,-10260.475203922266,-641.2797002451416,16.0,1643,641.28,POINT (-4381.8091129409 7602.587584324485),848.0,1778,POINT (-3973.0979051297536 5074.196536201016),912.0,534.0,376,5105.0,2023-05-25 00:00:00+00:00
301,3,1,46,Low,J,0.873371058,1,2169.520107187346,18,2403.846261877667,7,-182.28702769762455,2.0,-52.03912699269636,9,-5.782125221410706,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,865,POINT (-1968.219929915483 4032.689324603983),862.0,0.0,9,2.0,2022-03-05 06:55:00+00:00
302,3,1,44,HighSchoolOrCollege,A,0.254585434,2,45804.38113611062,1851,65349.13531975841,645,-1171.1656343569832,16.0,-4344.735223531286,920,-4.722538286447049,-3592.036583412479,254.0,-14.141876312647556,-10436.816742347044,-652.3010463966903,16.0,1389,652.3,POINT (-4500.973447034674 4816.8881400610535),247.0,1286,POINT (-2724.188038485895 6717.649856866765),715.0,254.0,458,6735.0,2023-05-25 00:00:00+00:00
303,3,1,34,Graduate,F,0.543218407,4,86234.64226186537,2484,111756.50372912548,645,-1458.2962215809964,16.0,-6521.774448310563,1349,-4.834525165537852,-6978.607852803819,458.0,-15.237135049789998,-10563.182944564736,-660.198934035296,16.0,694,660.2,POINT (-2194.538213274417 2838.0164709864057),131.0,843,POINT (-2330.4222998927135 2944.7204566724226),869.0,458.0,683,13058.0,2023-05-25 00:00:00+00:00
304,3,1,50,HighSchoolOrCollege,H,0.183595892,2,46261.93277195649,1796,64960.361247035966,643,-608.0860728582386,16.0,-4458.100114058375,931,-4.788507104251745,-3111.5983769175577,190.0,-16.376833562723988,-10520.643911245306,-657.5402444528316,16.0,1557,657.54,POINT (-4434.874589912966 7542.97976303824),378.0,1786,POINT (-3300.166421375523 6148.413135904235),738.0,190.0,455,4191.0,2023-05-25 00:00:00+00:00
305,3,1,31,Bachelors,C,0.84325552,3,24425.06277544495,1844,56706.28861607903,325,-1458.2962215809964,16.0,-4746.344874096292,899,-5.279582729806776,-10057.766085988278,588.0,-17.105044363925643,-16018.818658968512,-1001.176166185532,16.0,579,1001.18,POINT (-546.7183538958213 4791.255480725052),797.0,886,POINT (-784.6236528229551 4863.66806749154),375.0,588.0,246,16710.0,2023-05-25 00:00:00+00:00
306,3,1,49,HighSchoolOrCollege,I,0.260386143,2,44521.308271039314,1657,64450.67860148606,325,-608.0860728582386,16.0,-4377.168044167194,900,-4.86352004907466,-4423.472302176007,400.0,-11.058680755440019,-10520.643911245306,-657.5402444528316,16.0,1621,657.54,POINT (-4434.874589912966 7503.549114210993),378.0,1325,POINT (-3565.1819079696543 6099.396253692319),969.0,400.0,277,6587.0,2023-05-25 00:00:00+00:00
307,3,1,38,Graduate,H,0.962210067,4,10203.360427931864,2684,40328.78525702577,645,-1458.2962215809964,16.0,-6732.166334920194,1334,-5.046601450464912,-9762.544426316937,673.0,-14.506009548762165,-12172.417846275774,-760.7761153922359,16.0,457,760.78,POINT (-2361.3242679569444 4522.880476844184),776.0,874,POINT (-1985.985052430187 4683.882031145004),567.0,673.0,699,15988.0,2023-05-25 00:00:00+00:00
308,3,1,30,HighSchoolOrCollege,F,0.172405182,2,41467.75757927147,1894,64065.434313473364,331,-1171.1656343569832,16.0,-5187.352621702898,1209,-4.290614244584697,-5692.4805069281565,322.0,-17.67851089108123,-10546.677971213854,-659.1673732008659,16.0,921,659.17,POINT (-3660.2646170373177 5706.288268656919),358.0,1298,POINT (-3569.215604711074 4903.19250465635),441.0,322.0,144,5485.0,2023-05-25 00:00:00+00:00
309,3,1,30,HighSchoolOrCollege,E,0.125682773,2,41416.160251523645,2080,64176.92071066388,645,-608.0860728582386,16.0,-3973.60532049154,917,-4.333266434560022,-7632.391094576601,486.0,-15.704508425054735,-10546.677971213854,-659.1673732008659,16.0,946,659.17,POINT (-3062.2884042311425 6023.397685584292),399.0,1308,POINT (-580.0171765817988 5936.726442233701),49.0,486.0,474,2704.0,2023-05-25 00:00:00+00:00
310,3,1,29,HighSchoolOrCollege,H,0.061286668,2,39423.767540440414,1738,62438.94132817453,322,-1171.1656343569832,16.0,-4175.201990494546,899,-4.644273626801498,-7122.128191668735,485.0,-14.684800395193268,-10546.677971213854,-659.1673732008659,16.0,950,659.17,POINT (-3663.4136697448293 4812.3758241414525),873.0,1323,POINT (-3079.473260122901 6283.8148275615595),88.0,485.0,313,1888.0,2023-05-25 00:00:00+00:00
311,3,1,45,HighSchoolOrCollege,D,0.699020662,2,9256.984057098369,2034,34177.933967338315,645,-1458.2962215809964,16.0,-4127.1715440462,900,-4.585746160051333,-8277.14999952154,457.0,-18.11192560070359,-11058.332145091208,-691.1457590682005,16.0,671,691.15,POINT (-2521.191949079259 4549.89263507646),274.0,841,POINT (-1771.452216635636 4386.238292917949),917.0,457.0,433,15355.0,2023-05-25 00:00:00+00:00
312,3,1,42,HighSchoolOrCollege,A,0.260798961,2,44947.95867487775,1708,62141.137916798936,645,-608.0860728582386,16.0,-4343.7539691166985,931,-4.665686325581846,-1694.6612287323962,100.0,-16.946612287323962,-10546.677971213854,-659.1673732008659,16.0,971,659.17,POINT (-2386.1537768899043 5877.001177988991),910.0,1330,POINT (-344.87724461848586 3683.020262283885),409.0,100.0,454,5920.0,2023-05-25 00:00:00+00:00
313,3,1,55,Low,I,0.093271632,1,26410.35590631341,1652,43078.63999214659,645,-1171.1656343569832,16.0,-4459.976215158881,937,-4.759846547661559,-490.46426510346816,38.0,-12.90695434482811,-10546.677971213854,-659.1673732008659,16.0,1011,659.17,POINT (-3663.4136697448293 4812.3758241414525),873.0,1317,POINT (-2616.4800271638437 6541.191811600034),588.0,38.0,443,2125.0,2023-05-25 00:00:00+00:00
314,3,1,20,HighSchoolOrCollege,H,0.633335142,2,29194.567569355146,2514,55591.262910229845,645,-1458.2962215809964,16.0,-6548.858386565566,1339,-4.890857644933209,-7743.832921408988,498.0,-15.549865304034112,-10645.70781131915,-665.3567382074468,16.0,655,665.36,POINT (-2448.4459957627114 2975.182377746389),739.0,863,POINT (-1967.8258905516104 4254.2510682971215),93.0,498.0,703,14694.0,2023-05-25 00:00:00+00:00
315,3,1,25,Graduate,B,0.287666416,4,103076.04372108339,1924,123918.86496878992,645,-1171.1656343569832,16.0,-3932.7272662891123,924,-4.256198340139732,-5192.250375846587,323.0,-16.07507856299253,-10546.677971213854,-659.1673732008659,16.0,1078,659.17,POINT (-3610.0936121106943 5654.560913915973),358.0,1313,POINT (-276.66830053571516 5125.990451518039),467.0,323.0,459,7508.0,2023-05-25 00:00:00+00:00
316,3,1,34,HighSchoolOrCollege,H,0.175386489,2,40495.52842535722,1953,60842.01997490205,645,-608.0860728582386,16.0,-3843.4510482173882,900,-4.270501164685987,-5348.276457255352,376.0,-14.224139513977,-10546.677971213854,-659.1673732008659,16.0,1143,659.17,POINT (-1803.506193612398 5850.647195738124),841.0,1280,POINT (-501.42676062779447 3608.0722709059037),489.0,376.0,458,4490.0,2023-05-25 00:00:00+00:00
317,3,1,52,Low,G,0.494087429,1,18246.932088324593,1683,40835.465322168355,324,-1458.2962215809964,16.0,-4351.426548405958,899,-4.840296494333657,-6091.840219160453,428.0,-14.233271540094515,-10686.970244696355,-667.9356402935222,16.0,677,667.94,POINT (-2373.5445644684123 2884.610915897236),130.0,888,POINT (-1034.4629823865148 3711.3026228381386),254.0,428.0,293,14102.0,2023-05-25 00:00:00+00:00
318,3,1,55,HighSchoolOrCollege,F,0.473772081,2,31498.624554249338,1972,54702.126633720756,645,-1458.2962215809964,16.0,-4004.696027485508,900,-4.449662252761676,-6888.489852199736,395.0,-17.439214815695532,-10852.019978205179,-678.2512486378237,16.0,733,678.25,POINT (-2465.778672973931 3056.814237716957),22.0,889,POINT (-1590.4202895493163 4258.263943913515),917.0,395.0,462,9808.0,2023-05-25 00:00:00+00:00
319,3,1,32,Low,B,0.253614379,1,19859.056065737892,1887,39896.619750711696,645,-608.0860728582386,16.0,-4398.967609197545,920,-4.781486531736462,-4483.832031704167,290.0,-15.461489764497127,-10546.677971213854,-659.1673732008659,16.0,1185,659.17,POINT (-3341.984083186051 5587.368657736281),396.0,1744,POINT (-3588.3242190090755 6798.416765323038),187.0,290.0,467,5025.0,2023-05-25 00:00:00+00:00
320,3,1,53,Bachelors,G,0.477539156,3,73089.87988914002,2040,96537.01263820639,573,-608.0860728582386,16.0,-4725.6796600239395,899,-5.256595839848654,-7261.347037979017,536.0,-13.547289249960853,-10852.019978205179,-678.2512486378237,16.0,826,678.25,POINT (-567.7565018610546 4873.227525333588),1022.0,855,POINT (-784.6236528229551 4940.6907489765335),375.0,536.0,531,12350.0,2023-05-25 00:05:00+00:00
321,3,1,18,Graduate,F,0.842877969,4,38510.89629858249,3071,75570.89460910847,639,-1458.2962215809964,16.0,-7981.633131530434,1746,-4.571382091369092,-10207.322072233608,654.0,-15.607526104332734,-17412.746885180928,-1088.296680323808,16.0,609,1088.3,POINT (-1966.195146296298 4552.187553862719),570.0,841,POINT (-1771.452216635636 4386.238292917949),917.0,654.0,795,15397.0,2023-05-25 00:00:00+00:00
322,3,1,59,HighSchoolOrCollege,I,0.650831243,2,28768.531001671414,1836,53478.33044523611,322,-1458.2962215809964,16.0,-4264.872461704155,900,-4.738747179671283,-7928.2986151883415,582.0,-13.622506211663817,-11058.332145091208,-691.1457590682005,16.0,685,691.15,POINT (-2492.5233206370804 4559.8020845243145),274.0,868,POINT (-1982.7850080737494 4381.550830536558),416.0,582.0,314,12561.0,2023-05-25 00:00:00+00:00
323,3,1,31,Graduate,B,0.757226712,4,54594.80752439385,2547,94587.64956784171,645,-1458.2962215809964,16.0,-6048.891758852907,1349,-4.483982030283845,-8497.59601481591,521.0,-16.31016509561595,-23988.058048198054,-1499.2536280123784,16.0,1102,1499.25,POINT (-1623.6231276171884 4781.304436867264),683.0,877,POINT (-1784.078473278472 4571.813634096875),670.0,521.0,641,17620.0,2023-05-25 00:00:00+00:00
324,3,1,48,HighSchoolOrCollege,C,0.122182828,2,40276.242076454575,1860,60187.50486187266,645,-1171.1656343569832,16.0,-4421.194732628674,927,-4.769357856125861,-3772.2244472185675,256.0,-14.73525174694753,-10546.677971213854,-659.1673732008659,16.0,1188,659.17,POINT (-3610.0936121106943 5706.288268656919),358.0,1323,POINT (-3079.473260122901 6283.8148275615595),88.0,256.0,461,4108.0,2023-05-25 00:00:00+00:00
325,3,1,19,HighSchoolOrCollege,I,0.480441948,2,31583.75900673554,1899,53620.08214315338,645,-1458.2962215809964,16.0,-3907.939009716811,900,-4.342154455240902,-5371.463440781388,322.0,-16.68156348068754,-11298.624464338638,-706.1640290211649,16.0,729,706.16,POINT (-1196.5570261244097 3078.852116162034),291.0,876,POINT (-1670.937273533352 4186.622203455871),411.0,322.0,457,9681.0,2023-05-25 00:00:00+00:00
326,3,1,24,Bachelors,F,0.654885921,3,67485.17866622572,2486,92749.12474718422,645,-1458.2962215809964,16.0,-6555.794480621091,1344,-4.877823274271645,-5951.2309144177825,465.0,-12.798346052511361,-11298.624464338638,-706.1640290211649,16.0,775,706.16,POINT (-1251.1994497922349 3058.3861538128076),291.0,855,POINT (-784.6236528229551 4940.6907489765335),375.0,465.0,747,15042.0,2023-05-25 00:00:00+00:00
327,2,0,55,HighSchoolOrCollege,C,0.228872071,2,44486.45835285478,1692,60864.4648519054,645,0.0,0.0,-4436.393147567254,929,-4.775450105023955,-1394.9353802695134,102.0,-13.675837061465819,-10546.677971213854,-659.1673732008659,16.0,1278,659.17,POINT (-3663.4136697448293 4812.3758241414525),873.0,1283,POINT (-2909.0282137217323 6510.130398749252),870.0,102.0,450,5449.0,2023-05-25 00:00:00+00:00
328,2,0,51,Low,H,0.346047608,1,19105.752194023426,2248,38604.729118801355,645,0.0,0.0,-6163.691649758795,1362,-4.5254711084866335,-2036.6608106804977,225.0,-9.051825825246656,-11298.624464338638,-706.1640290211649,16.0,815,706.16,POINT (-1109.3214248131821 3017.7174656996385),655.0,838,POINT (-1403.8103454524935 4457.26433207949),422.0,225.0,715,7463.0,2023-05-25 00:00:00+00:00
329,2,0,53,Bachelors,J,0.085267909,3,91947.13077912213,1647,107654.41473235433,645,0.0,0.0,-4316.4902311440155,936,-4.61163486233335,-813.8092049800376,50.0,-16.27618409960075,-10576.984517108147,-661.0615323192592,16.0,994,661.06,POINT (-1638.4312298944653 5992.041051046559),523.0,1745,POINT (-3209.738139187618 6557.838945386657),953.0,50.0,445,2085.0,2023-05-25 00:00:00+00:00
330,2,0,25,Graduate,G,0.7738118,4,23124.494014797616,1686,48190.17279333313,324,0.0,0.0,-4255.476593847,900,-4.728307326496667,-7523.698637228176,446.0,-16.869279455668558,-13286.503547460336,-830.406471716271,16.0,464,830.41,POINT (-1698.0079892149288 3783.0793495919233),965.0,876,POINT (-1670.937273533352 4186.622203455871),411.0,446.0,259,18185.0,2023-05-25 00:00:00+00:00
